"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Wichita, KS",72,,,,,,,,,,0.575196408529742,0.602631578947368,0.608108108108108,0.541780263858857,0.505050505050505,0.515278110924549,0.552631578947368,0.56979280261723,0.515895147796988,0.55921197716302,0.584895501562168,0.594594594594595,0.552631578947368,0.564369900271986,0.53125,0.53125,0.582505255253036,0.572998430141287,0.567685589519651,0.563157894736842,0.603585720782174,0.644628099173554,0.653846153846154,0.645589911655742,0.631699496106276,0.650945713583886,0.676470588235294,0.7175,0.685714285714286,0.685714285714286,0.592991913746631,0.592991913746631,0.616952789699571,0.65625,0.692307692307692,0.666666666666667,0.650443786982249,0.694444444444444,0.65625,0.758098223615465,0.727272727272727,0.723436123348018,0.710526315789474,0.708333333333333,0.708012820512821,0.705882352941177,0.728125,0.714529220779221,0.714285714285714,0.707692307692308,0.685483870967742,0.661764705882353,0.700050057208238,0.693044906900329,0.71875,0.690789473684211,0.697873015873016,0.73804347826087,0.718125,0.724055273547659,0.733333333333333,0.738541666666667,0.710526315789474,0.699206349206349
"Springfield, MA",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944444444444444,0.94264261595877,0.925,0.92670598146588,0.9375,0.928571428571429,0.954861111111111,0.9125,0.932342396439515,0.927760545905707,0.937734433608402,0.895,0.934010545905707,0.9375,0.9375,0.95979797979798,0.975,1,0.994444444444444,1.04615384615385,1.04919786096257,0.977696078431373,0.96875,1,1,1.03412275784753,1.04938271604938,1.05,1.09090909090909,1.1,1.22727272727273,1.11077898550725,1.12571428571429,1.27647058823529,1.11111111111111
"Boise City, ID",74,,,,,,0.599039615846339,0.65,0.652173913043478,0.649038461538462,0.648289722572509,0.65625,0.65,0.632978723404255,0.631293706293706,0.654468201754386,0.631818181818182,0.651041666666667,0.658114035087719,0.674509803921569,0.675,0.66010101010101,0.681071762505844,0.678571428571429,0.659090909090909,0.659090909090909,0.675,0.65,0.658333333333333,0.673851909184727,0.688861138861139,0.71,0.742105263157895,0.730519480519481,0.75,0.753424657534247,0.704545454545455,0.705864980368993,0.725,0.705555555555556,0.695,0.695,0.702777777777778,0.722222222222222,0.747311827956989,0.75,0.785714285714286,0.75,0.74754311590712,0.75,0.775,0.771111111111111,0.773863636363636,0.790243902439024,0.788201160541586,0.808823529411765,0.825,0.818609022556391,0.828294979079498,0.825,0.825,0.867248062015504,0.853658536585366,0.85,0.875,0.874007936507937,0.89041095890411,0.853658536585366,0.833333333333333,0.850257731958763,0.835806774527587,0.855911330049261,0.85,0.884807692307692
"Madison, WI",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42003335804299,1.20849236641221,1.13003710227235,1.1284046692607,1.15769712140175,1.19047619047619,1.19047619047619,1.15769712140175,1.22699386503067,1.16981132075472,1.13970588235294,1.18457461892946,1.20995962314939,1.21102610613042,1.22727272727273,1.2493830207305,1.28521126760563,1.23048289738431,1.21323529411765,1.2493830207305,1.33139534883721
"Ogden, UT",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.674242424242424,0.660491967871486,0.7,0.692307692307692,0.7,0.704545454545455,0.694274193548387,0.6875,0.7,0.737684729064039,0.74009324009324,0.744047619047619,0.75,0.757359307359307,0.790697674418605,0.805613305613306,0.805613305613306,0.808608058608059,0.7925,0.794166666666667,0.796,0.845016944542044,0.864063629790311,0.865176640230714,0.866921308739969,0.875,0.864063629790311,0.903225806451613,0.926666666666667,0.946315789473684,0.939393939393939,0.903225806451613,0.901162790697674,0.899955159127313,0.963469681554788,0.895
"Daytona Beach, FL",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966287470602986,0.970287836583101,0.924471978572451,0.916666666666667,0.919165580182529,0.949100692908742,0.929018323314424,0.904040404040404,0.925925925925926,0.91374269005848,0.911051824328703,0.915204678362573,0.949640287769784,0.968217631269587,0.988910034905545,0.976544201298267,0.951341483461815,0.946327683615819,1.00952380952381,0.98479563835933,0.98479563835933,0.984237514863258,0.980975029726516,0.992805755395683,1.00659521846661,0.95635528330781,1,1,1.04408352668213,1.01156069364162,1.03015873015873,1,0.961647727272727,0.998554913294798,1.02040816326531,1.06666666666667,1.00240986587081,1,1,1.07561929595828,0.995557074504443,0.984915478718248,0.97607515967568
"Des Moines, IA",78,,,,,,,,,,,,,,,,,,,,,,,,,0.7725,0.741197183098592,0.748571428571429,0.785069444444444,0.78125,0.854978354978355,0.870272727272727,0.895607784431138,0.872727272727273,0.870187165775401,0.853959765724472,0.884523809523809,0.941619585687382,0.874675324675325,0.851328903654485,0.853219696969697,0.876623376623377,0.876623376623377,0.892857142857143,0.942684766214178,0.9375,0.930576070901034,0.956572769953052,0.966702470461869,0.969135802469136,0.990217792543374,0.988372093023256,0.982266940200875,0.964949353143615,0.979938271604938,1,0.976774193548387,0.940092383107089,0.96683433170241,0.937104430379747,0.9375,0.947466195132099,0.976774193548387,0.946315789473684,0.973314950980392,0.965277777777778,0.997536201739268,0.996478873239437,0.971563981042654,1,1,1.04148149188821,1.03698630136986,1
"Youngstown, OH",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71875,0.770769230769231,0.779273504273504,0.705128205128205,0.705128205128205,0.606060606060606,0.608585858585859,0.652173913043478,0.673076923076923,0.676470588235294,0.7,0.706194690265487,0.703173858661664,0.705128205128205,0.705128205128205,0.688509803921569,0.683829979360165,0.681818181818182,0.673295454545455,0.681818181818182,0.675478796169631,0.703125,0.735294117647059,0.735294117647059,0.749601275917065,0.743670886075949,0.743670886075949,0.735294117647059,0.738462152912189,0.735294117647059,0.726666666666667,0.721311475409836,0.714285714285714,0.717475152054591,0.716517857142857,0.706766917293233,0.706766917293233,0.75,0.706766917293233,0.738636363636364,0.691860465116279
"Augusta, GA",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671651963550657,0.736842105263158,0.778658733321946,0.791993037423847,0.775,0.795454545454545,0.818368745716244,0.818368745716244,0.839189189189189,0.822451953954844,0.844884488448845,0.832456140350877,0.84048404840484,0.893962848297214,0.832912988650694,0.851247600767754,0.80288573552417,0.83248730964467,0.826594896331738,0.833304498269896
"Scranton, PA",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72172619047619,0.727911646586345,0.727272727272727,0.727272727272727,0.771604938271605,0.73953488372093,0.762503453992816,0.744186046511628,0.692246835443038,0.694444444444444,0.726567249240122,0.75,0.780952380952381,0.76060411311054,0.789473684210526,0.819805194805195,0.865384615384615,0.883333333333333,0.88,0.938566552901024,0.832293621013133,0.8,0.825,0.904255319148936,0.95,0.9,0.854952830188679,0.878676470588235,0.998466257668712,0.875,0.85247641509434,0.91242200249592,0.838333333333333,0.880952380952381,0.777777777777778
"Harrisburg, PA",82,,,,,,,,,,,,,,,,,,,,,,,,,,,0.798125,0.846682578063118,0.876024590163934,0.881818181818182,0.888418079096045,0.922222222222222,0.914583333333333,0.829867446560485,0.845888059481888,0.902247191011236,0.82348807495741,0.821976149914821,0.826688615123194,0.833333333333333,0.878737336298493,0.846875,0.882352941176471,0.907142857142857,0.916382978723404,0.911764705882353,0.854467283316204,0.832667910447761,0.839375,0.84375,0.855816180851872,0.852054245822843,0.902117884356791,0.938888888888889,0.977626459143969,0.953667262969589,0.964285714285714,0.969072164948454,0.958064516129032,0.936599423631124,0.935294117647059,0.931031690180177,0.912641509433962,0.927472841623785,0.955952125183514,0.986486486486487,1.03529411764706,1.09463276836158,1.08220720720721,1,1.04249249249249,1.01351351351351,0.972032021370122
"Melbourne, FL",83,0.617283950617284,0.670537932342937,0.694444444444444,0.704225352112676,0.649878147847279,0.665622552858262,0.665555555555556,0.660947901169744,0.668799283154122,0.736694418748073,0.731400966183575,0.721111111111111,0.683035714285714,0.651755121937501,0.63609874730418,0.644586890051716,0.667523540489642,0.665555555555556,0.676379504504504,0.675675675675676,0.672344375331501,0.604899693616689,0.600961538461538,0.605449657869013,0.617283950617284,0.588235294117647,0.593120257299362,0.639337822671156,0.678496868475992,0.743691959921799,0.809654377880184,0.831818181818182,0.790492889792214,0.793377483443709,0.788540990175623,0.827813609063609,0.830452497952498,0.809807769726248,0.773843693408139,0.746505717916137,0.74375,0.772632823621252,0.822368421052632,0.854193917593198,0.843170320404722,0.849409428565549,0.856115107913669,0.869015212540392,0.838828215325121,0.838536060279871,0.855763107620463,0.875,0.914790996784566,0.916666666666667,0.915198046162984,0.914790996784566,0.919182039411622,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.93625,1.06963788300836,1.04819000661672,0.998947368421053,0.984514163711241,1.02469487652562,1.0199558546823,1.02011623906558,0.981767180925666
"Spokane, WA",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764171122994652,0.748427672955975,0.748299319727891,0.748427672955975,0.766666666666667,0.766666666666667,0.777235808907271,0.772058823529412,0.758896909827761,0.755958055290753,0.770572297118689,0.75886524822695,0.77032967032967,0.791666666666667,0.797979797979798,0.812701612903226,0.815219385415074,0.78050576184379,0.795681448231638,0.818181818181818,0.791386590830748,0.812701612903226,0.817535545023697,0.8125,0.840336134453782,0.85,0.85266601443072,0.85266601443072,0.860869565217391,0.85,0.893675839165446,0.909963061768931,0.885230479774224,0.927337832770904,0.932267168391345
"Lancaster, PA",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78184591914569,0.778620689655172,0.7694301994302,0.787952450793996,0.846994535519126,0.822368421052632,0.871254162042175,0.86446779732646,0.872641509433962,0.885245901639344,0.897435897435897,0.897435897435897,0.924285150628975,0.934426229508197,0.901639344262295,0.906676912568306,0.934426229508197,0.901391943511981,0.847537878787879,0.857652895250488,0.849180327868852,0.85042735042735,0.847537878787879,0.866666666666667,0.872319688109162,0.872319688109162,0.883076795762992,0.866666666666667,0.813657407407407,0.875,0.918508287292818,0.893396226415094
"Modesto, CA",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800641025641026,0.835231586940015,0.880514705882353,0.829113924050633,0.814535737804569,0.812891000962464,0.8125,0.825,0.875,0.868402777777778,0.868055555555556,0.878874800711917,0.9,0.926666666666667,0.932459677419355,0.865921787709497,0.888669518481957,0.926666666666667,0.982800982800983,0.978656863214584,0.982800982800983,0.98612344654561,0.989445910290237,1,1.04,1.00835945663532,0.987748851454824,1.00833333333333,1.01355472831766,1,1.06456043956044,1.0269675747781,1.10244604404468,1.02789238135588,1.09195402298851,1.04166666666667,1.05555555555556,1.10429447852761
"Portland, ME",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.209375,1.22352941176471,1.18181818181818,1.09699769053118,1.08333333333333,1.08333333333333,1.05555555555556,1.12132352941176,1.20714285714286,1.2256124497992,1.19047619047619,1.21428571428571,1.19,1.19017857142857,1.21323529411765,1.2475,1.22448979591837,1.39111111111111,1.4,1.4168956043956,1.42307692307692,1.44444444444444,1.41620051635112,1.40909090909091,1.43028846153846,1.38461538461538,1.3457433127572,1.27495059288538,1.32039473684211,1.46052631578947,1.40745239020599,1.36363636363636,1.41401255707763,1.43210784313725,1.38461538461538,1.46022727272727,1.44444444444444,1.4
"Durham, NC",88,,,,,,,,,,,,,,,,0.883516483516483,0.936749249249249,0.95,0.872944537346711,0.864999350255566,0.866666666666667,0.837053571428571,0.850302419354839,0.808676750527345,0.863141841195276,0.810255251863565,0.820020222446916,0.874343048256092,0.940126050420168,0.956659077973819,0.966277561608301,0.973118279569892,0.983644588493236,0.972691511387164,0.975191356353523,1.10542635658915,1.01639344262295,0.9975,1.00911458333333,1,1.01208459214502,1.01208459214502,1,0.994282155797101,1.0252529264214,0.992857142857143,0.925925925925926,0.909638554216867,0.941860465116279,0.921686746987952,1.00555555555556,1.00769230769231,1.02947775263952,1.03452380952381,1.0281862745098,1.00369458128079,1.02947404964416,1.05128205128205,1.07142857142857,1.09297658862876,1.12314225053079,1.15487914055506,1.15040286481647,1.17524339360223,1.19552723638181,1.29597493878136,1.20833333333333,1.25236593059937,1.25883152173913,1.19613259668508,1.232741617357,1.2359750667854,1.16522678185745
"Santa Rosa, CA",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02303262955854,2.06523656666879,2.07692307692308,2.1657223796034,2.13236267372601,2.07692307692308,2.08326635810605,2.22908643867548,2.2914201183432,2.29731870279321,2.29777450918611,2.29323197283932,2.295,2.34319526627219,2.31177606177606,2.31666666666667,2.3762962962963,2.45432399512789,2.36110330105175
"Lexington, KY",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707070707070707,0.761904761904762,0.786986069356819,0.759587020648968,0.786163522012579,0.861111111111111,0.843881856540084,0.839160839160839,0.81530612244898,0.823076923076923,0.798816568047337,0.776666666666667,0.80908466819222,0.820714285714286,0.846774193548387,0.856428571428571,0.855567181592698,0.85,0.820691489361702,0.845997973657548,0.863486842105263,0.849766355140187,0.869877049180328,0.870253164556962,0.872222222222222,0.875277777777778,0.892197125256673,0.880122950819672,0.833829956297179,0.84018691588785,0.905555555555556,0.814595660749507
"Lansing, MI",91,,,,,,,,,,,,,0.8,0.770588235294118,0.727848101265823,0.703506097560976,0.722458910034602,0.764705882352941,0.701388888888889,0.699722222222222,0.72240056132965,0.714285714285714,0.729356060606061,0.777089783281734,0.791666666666667,0.753521126760563,0.790998217468806,0.757575757575758,0.732539682539683,0.829075425790754,0.831,0.842329545454545,0.84716577540107,0.822222222222222,0.825344036697248,0.806024096385542,0.77827380952381,0.816365724241704,0.677423186569528,0.702836207961141,0.749032738095238,0.769230769230769,0.769230769230769,0.749149659863946,0.875,0.875,0.916666666666667,0.916666666666667,0.927533821246396,0.929141716566866,0.898030127462341,0.865724381625442,0.85,0.869565217391304,0.925572519083969,0.914855072463768,0.907715582450832,0.874564755838641,0.871449275362319,0.882252559726962,0.873333333333333,0.85668449197861,0.880625,0.89445564516129,0.909090909090909,0.92674807076981,0.956651376146789,0.921515151515152,0.961538461538462,0.970486111111111,1.05548705302096,0.963302752293578,0.97660930434121
"Pensacola, FL",92,,,,,,,,,,0.651574803149606,0.601010101010101,0.617647058823529,0.598591549295775,0.606060606060606,0.598591549295775,0.573741573741574,0.617236024844721,0.641176470588235,0.641066066066066,0.666666666666667,0.642209856915739,0.599808061420345,0.598591549295775,0.598591549295775,0.64049917264203,0.608974358974359,0.639465786314526,0.640032679738562,0.641066066066066,0.656213450292398,0.666666666666667,0.687446724546172,0.684285714285714,0.688881817427156,0.706994047619048,0.708834586466165,0.710526315789474,0.710526315789474,0.718253968253968,0.706845238095238,0.687547746371276,0.675952718934265,0.710526315789474,0.737439222042139,0.75,0.776515151515151,0.785251215559157,0.777683194912987,0.78974358974359,0.772727272727273,0.768431983385254,0.777479892761394,0.75,0.777628835269586,0.790113971059034,0.80952380952381,0.797962648556876,0.816940738442445,0.834615384615385,0.840618695359785,0.815217391304348,0.833333333333333,0.865661234008182,0.882179248050388,0.876106194690266,0.896990740740741,0.876155268022181,0.842787682333874,0.886054421768708,0.883703136954858,0.880952380952381,0.894639556377079,0.852878464818763
"Shreveport, LA",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699376947040498,0.765971316818775,0.787344129791193,0.800711627366034,0.818556701030928,0.817860440067703,0.818556701030928,0.862355518622044,0.832757826887661,0.839416058394161,0.81858407079646,0.81858407079646,0.839416058394161,0.879152983639537,0.89,0.984753460207612,0.89,0.906040268456376,0.959405940594059,0.868140243902439,0.89,0.978598484848485,0.959405940594059,0.892857142857143,0.880769230769231,0.874454737335835,0.885384615384615,1.02389572773353,0.964285714285714,1.01194786386676,0.921770134228188,1.075,0.999092654123867
"York, PA",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,0.74375,0.6625,0.672619047619048,0.746268656716418,0.769471153846154,0.792857142857143,0.818452380952381,0.859861111111111,0.8575,0.84,0.896071043837664,0.807692307692308,0.84,0.790688405797101,0.786163522012579,0.793333333333333,0.820714285714286,0.82,0.84,0.888761467889908,0.867157622739018,0.842297297297297,0.931547619047619,0.921052631578947,0.925109649122807,0.898155573376103
"Corpus Christi, TX",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07773109243697,1.07798165137615,1.08193277310924,1.06770833333333,1.05276202577768,1.07798165137615,1.07798165137615,1.09266705516705,1.04591225218651,0.99792531120332,1.01657458563536,1.03871659499085,1.03603603603604,1.02746561215232,1.02505827505827,1.02564102564103,1.01370623911608,1,0.998573466476462,0.99025974025974,1.0440313111546,1.18675103349903,1.19479267116683,1.17437722419929,1.12753272887938,1.17891816920943,1.17866004962779,1.14758869179601,1.1740307173628,1.12352071005917,1.17900732302685,1.18658088235294,1.06893401778601
"Reno, NV",96,,,,,0.661879799404482,0.710984848484848,0.714285714285714,0.75,0.74702380952381,0.75,0.767692307692308,0.791666666666667,0.781818181818182,0.735294117647059,0.7,0.703441295546559,0.735294117647059,0.733500717360115,0.758333333333333,0.75,0.729010695187166,0.741324921135647,0.787037037037037,0.818622378587196,0.791666666666667,0.794783109958207,0.785340314136126,0.820659229208925,0.781818181818182,0.821347464042392,0.831869641956631,0.85,0.846468184471687,0.875,0.886363636363636,0.875,0.863636363636364,0.866666666666667,0.851136363636364,0.859375,0.86875,0.866193181818182,0.878378378378378,0.886508511745465,0.886107870719824,0.9,0.918618433098567,0.904761904761905,0.89041095890411,0.878679750223015,0.903571428571429,0.9,0.933035714285714,0.956903431763767,0.964598997493734,0.958333333333333,0.958333333333333,0.961538461538462,0.941793737003719,0.998571428571429,1,1.04977477477477,1.07615894039735,1.06815476190476,1.09561510353228,1.09548796413727,1.08552600131383,1.09622106754842,1.08421052631579,1.11418376449599,1.10555555555556,1.10612874779541,1.11418376449599
"Asheville, NC",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799826689774697,0.865899782681377,0.854166666666667,0.85625,0.866666666666667,0.9625,0.88125,0.872149782681378,0.892,0.860215053763441,0.8693720049036,0.852826510721248,0.974078005328005,0.919555739464704,0.926785714285714,0.926785714285714,0.951248513674197,0.942032754475988,0.920542635658915,0.950059453032105,0.950059453032105,0.968622118622119,0.968542816480961,1.03358251110944,1.05839416058394,1.04203323558162,1.02152368758003,1.04503047553332,1.05147058823529,1.02793426834102,1.02793426834102,1.07222787385554,1.03647360703812,1.02808689349365,1.02341659232828
"Port St. Lucie, FL",98,,,,,,,,,,,,,,,,,,,,,,0.776666666666667,0.792171481826654,0.814644255123187,0.875,0.826112529506529,0.875,0.862068965517241,0.910553384668429,0.929742907801418,0.957272727272727,0.970677451971689,0.903194103194103,1.00355640415019,1.00820156407829,1.00755667506297,0.966806316467934,1,0.998263888888889,1.00574712643678,0.988782124725664,0.972426470588235,0.985828712261245,1.01862355832861,1.00654252642174,1.00818392696633,1.02889667250438,1.05,1.01010101010101,1.03571428571429,1.0720887245841,1.11378672893559,1.07984293193717,1.07244414213868,1.05529953917051,1.06978527607362,1.07361963190184,1.07810394853614,1.07639569049951,1.03589748112738,1.04623999189217,1.06842030629609,1.06658562587758,1.13141862489121,1.12930547713156,1.09666937449228,1.08375330998548,1.07142857142857,1.11892583120205,1.10558319513543,1.13171355498721,1.10132158590308,1.11
"Santa Maria-Santa Barbara, CA",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67333333333333,2.51289158052553,2.50862068965517,2.46,2.48431034482759,2.39272727272727,2.29319496417652,2.51716247139588,2.6525,2.7,2.70714285714286,2.56451612903226,2.55043988269795,2.52,2.51716247139588,2.51716247139588,2.66312056737589,2.54083930021407
"Huntsville, AL",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.891402714932127,0.80284168956044,0.70363704949468,0.70363704949468,0.692307692307692,0.70363704949468,0.690021231422505,0.715488215488216,0.715488215488216,0.727230604744054,0.726217587598386,0.715488215488216,0.715488215488216,0.72087717328543,0.715488215488216,0.734632683658171,0.715488215488216,0.714285714285714,0.715488215488216,0.732942039618489,0.720906310814568,0.734632683658171,0.732176810741939,0.697478991596639,0.718292682926829,0.675337837837838,0.722222222222222,0.707490079365079,0.737595419847328
"Vallejo, CA",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19722222222222,1.12900078064012,1.08588351431392,1.14285714285714,1.18229854689564,1.34578206212408,1.34696007259528,1.403125,1.37301587301587,1.34852320675105,1.36306179775281,1.37301587301587,1.40607833957553,1.43310708898944,1.52469135802469,1.54435483870968,1.48329608348533,1.53064516129032,1.54034354962057,1.54595466093414,1.59448356807512,1.64188481675393,1.70644696560418,1.73248881540556,1.71946572025971,1.69339622641509,1.80103092783505,1.8122641509434,1.85399625437219,1.85944206008584,1.7795358649789,1.96406245235264,1.91082164328657,1.86
"Mobile, AL",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.684175309966619,0.695682451253482,0.695682451253482,0.695682451253482,0.607142857142857,0.63622754491018,0.598591549295775,0.612730061349693,0.5375,0.544642857142857,0.539285714285714,0.566666666666667,0.559862187769165,0.559862187769165,0.646666666666667,0.690987124463519,0.678833782249627,0.673652694610778,0.673652694610778,0.636363636363636,0.65390132960112,0.646666666666667,0.714285714285714,0.73,0.77722293814433,0.809128630705394,0.807342093130475,0.794011032308905,0.730337078651685,0.73469387755102,0.794011032308905,0.804564315352697,0.75,0.75394487691984,0.851889799635701,0.845709570957096,0.85655737704918,0.845709570957096,0.841573997301208,0.856850117096019,0.788022064617809,0.856850117096019
"Reading, PA",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0625,1.00778201865988,0.948412698412698,0.953164160401002,0.87248322147651,0.87248322147651,0.949516448887561,0.951279444162006,0.925454545454545,0.974545454545454,0.997159090909091,1.02040816326531,1.07321428571429,1.0765306122449,1.07427520468299,1.06770833333333,1.05198079231693,1.1016156462585,1.08809523809524,1.1067615658363,1.07908163265306,1.06875,1.06885775862069,1.07774234693878,1.06875,1.02040816326531,1.03030303030303,1.05612244897959,1.02291415964701,1.05062062062062,1.0599655511811,1.05867346938776
"Brownsville, TX",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734265734265734,0.697565543071161,0.699888017917133,0.716145833333333,0.686044728068312,0.751445086705202,0.755790110920169,0.780346820809249,0.755790110920169,0.760355596370448,0.702066965955855,0.734947643979058,0.766283524904215,0.738941769316909,0.713734567901235,0.723938223938224,0.673249551166966,0.737847222222222,0.737847222222222,0.743576875836404,0.770334877528825,0.751445086705202,0.816082202111614,0.844017094017094,0.751496194988322,0.766666666666667
"Killeen, TX",105,,,,,,,,,,,,,,,,,,,,,,0.581052005127266,0.5905102454859,0.594059405940594,0.601202404809619,0.59460012653046,0.566037735849057,0.581966906259359,0.578781860311155,0.588443396226415,0.592485549132948,0.591397849462366,0.599644128113879,0.566037735849057,0.564236111111111,0.54979132335029,0.575594781273983,0.605778191985089,0.587595907928389,0.588443396226415,0.581593846086108,0.598958333333333,0.611764705882353,0.600614183001944,0.611764705882353,0.59748427672956,0.603448275862069,0.613899613899614,0.601415094339623,0.598484848484849,0.601415094339623,0.605468159486017,0.600835945663532,0.602189781021898,0.615384615384615,0.615384615384615,0.612927884256842,0.597826086956522,0.57424156774072,0.592629482071713,0.603448275862069,0.604231945687854,0.59748427672956,0.605263157894737,0.589622641509434,0.586466607825831,0.576802811239,0.610062893081761,0.594222283720001,0.622612452601458,0.631517960602549,0.647084200375577,0.630011454753723
"Beaumont, TX",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828729281767956,0.751612903225806,0.793887105329792,0.733606557377049,0.767241379310345,0.748337028824834,0.730769230769231,0.730769230769231,0.785582255083179,0.879232283464567,0.795947901591896,0.858673160530516,0.883464566929134,0.769230769230769,0.872909154647436,0.867378917378917,0.888517279821628,0.884219330096691,0.912049283029375,0.884974093264249,0.884974093264249,0.848148148148148,0.782049075531078,0.746406835205992,0.817608226108735,0.833333333333333,0.833333333333333,0.833333333333333,0.8740234375,0.831174438687392,0.87890625,0.946026752037681,1.01736745886654,0.874424591156875,0.938069216757741,0.876107283464567,0.883464566929134,1.01526717557252,0.890736342042755
"Manchester, NH",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.24324324324324,1.33945945945946,1.21325301204819,1.20833333333333,1.19927971188475,1.16954022988506,1.11841114457831,1.10555555555556,1.12972027972028,1.14705882352941,1.14285714285714,1.16666666666667,1.19661646969119,1.2,1.19087242226734,1.1875,1.16394264602393,1.16407766990291,1.19390556222489,1.17692307692308,1.17541478129713,1.2125388086269,1.22196825396825,1.22754491017964,1.24764945978391,1.23946902654867,1.26619718309859,1.24032967032967,1.24431818181818,1.26599276672694,1.26116504854369,1.22318181818182,1.24168674698795,1.25,1.29310344827586,1.349,1.34090909090909,1.38685064935065,1.32275862068966,1.34378787878788,1.36925287356322,1.32173287276914
"Salem, OR",108,,,,,,,,,,,,,,,,0.752631578947368,0.752631578947368,0.752631578947368,0.737310606060606,0.755525499346171,0.752631578947368,0.752631578947368,0.757464285714286,0.756,0.752631578947368,0.756854345165239,0.713541666666667,0.70625,0.708388157894737,0.762989203778677,0.780508474576271,0.755813953488372,0.762820512820513,0.761538461538461,0.75,0.745833333333333,0.760841659124138,0.777996422182469,0.79140350877193,0.784684065934066,0.78125,0.773972602739726,0.800066312997348,0.825,0.841404358353511,0.868055555555556,0.848970588235294,0.858333333333333,0.852941176470588,0.82,0.852941176470588,0.852941176470588,0.882352941176471,0.892857142857143,0.881844673353212,0.891304347826087,0.946428571428571,0.940416666666667,0.933281983568075,0.965555555555556,0.953968253968254,0.963022317188984,0.963278277813863,0.979340277777778,0.963278277813863,1.00347222222222,0.980902777777778,0.961952026468156,1,0.992063492063492,1,0.992063492063492,1.04432773109244
"Anchorage, AK",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16216216216216,1.07882906737276,0.967707212055974,1.00596125186289,1.0696502147804,1.14236111111111,1.09522306397306,1.21512151215122,1.11556064073227,1.16470588235294,1.21252204585538,1.20096153846154,1.20192307692308,1.15384615384615,1.27857142857143,1.27857142857143,1.26432906271072,1.23076923076923,1.23529411764706,1.24375,1.27777777777778,1.27857142857143,1.32777777777778,1.32857142857143,1.37406388909817,1.27857142857143,1.29796380090498,1.28704481792717,1.27659574468085,1.28676470588235,1.27857142857143,1.31944444444444,1.28909052542731,1.3218253968254,1.30434782608696,1.29329220609957,1.35833333333333,1.31818181818182,1.3,1.30434782608696,1.28949808184143,1.23333333333333,1.26969696969697
