"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Paducah, KY",383,139000,134400,136400,139900,139900,139700,129950,129900,130700,129900,129900,129900,129700,124900,122900,123950,134500,134900,133900,134700,139900,129900,129900,129900,134900,142000,144900,139900,142700,139900,144900,143250,136500,135000,135000,134900,134900,138950,134950,139000,139900,139250,139900,139900,139000,142950,139900,139900,134900,139500,139500,134900,134900,139000,135900,135000,138500,138500,135000,139900,134900,137000,138650,135000,139900,145000,147500,139900,139000,139000,139000,131900,131900,131900,134950,134900,135000,139900,143000,140000,139900,139900
"Grand Forks, ND",384,157900,159900,159200,149900,149900,154950,154900,154900,159900,154900,149900,144950,142000,145000,149900,145400,139900,137800,139000,139900,143400,135000,135000,134950,130000,145500,142900,158500,159700,164900,174900,169900,174900,174900,159900,162800,142900,135900,134900,145000,160300,172500,169900,179900,179900,169900,169500,184950,186000.5,174900,177950,194900,184950,185000,182450,189900,192400,192950,179900,189900,197000,199900,207400,223750,220000,225000,214999,215000,215000,215350,220000,224900,229900,234900,229900,239000,229900,229450,224900,224900,219900,219250
"Shelby, NC",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,120000,119900,122500,123200,124600,122937.5,127900,125900,129000,129000,124900,120000,119000,125000,135000,135000,139000,139950,139250,139000,139900,138900,134900,138200,138900,139900,129900,131000,135000,134950,137500,144900,140000,134000,133245,130380,129900,129900,129000,129900,124990,127250,132000,129900,134900,139250
"Fairbanks, AK",386,210000,210000,209500,220000,224900,228250,225000,229000,224900,223000,215175,214950,205450,199900,215200,210000,205000,209500,209900,204950,199900,208000,204900,199900,201950,198000,205000,210000,215000,218000,214900,214250,209900,209200,217900,219250,219900,219850,224900,225000,225000,224900,224650,219900,212250,214900,204975,199900,196200,199900,205000,215000,216000,215500,215000,214900,209000,199000,189900,189999.5,195700,199900,215000,219900,215000,219000,214900,207900,208000,199900,195875,195950,199000,199900,222900,224900,225000,225000,224900,224900,221000,218950
"Ocean City, NJ",387,339000,349975,365000,349900,349000,350000,349900,349900,369000,359000,349900,349900,349000,335000,339900,359000,359000,359000,350000,359900,359000,358000,354900,349000,368950,339000,380000,369900,349900,339900,339900,330000,339000,335000,379000,379900,389900,390000,399000,389900,399000,395000,389000,382900,399000,399000,4e+05,415000,419000,419000,399900,399000,398900,395000,379900,380000,389900,389000,389900,389900,390000,399000,399900,399000,384400,369900,369000,369900,375000,385000,389500,389000,379900,389900,385000,395000,390000,397900,399000,395500,398000,398000
"Mankato, MN",388,161900,159900,159900,159900,164900,162300,159950,164900,163200,159900,164900,159800,154900,154900,149900,154900,158500,154950,149900,152300,159900,161000,159450,154900,140000,139900,139950,144800,150000,152500,153400,154900,152450,149900,159900,154900,154400,153450,157350,159900,164900,162500,159900,154900,152200,151250,149900,149900,144900,144900,149900,159900,165240,169900,169500,168900,169700,168000,169750,167900,167900,169900,169900,172500,175450,179000,187000,184950,175000,178750,171000,172900,179900,184700,189900,189000,189887.5,189950,187000,179900,186200,183200
"Rome, GA",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129850,129900,129800,124900,124000,119900,119900,123500,125000,129900,129900,129900,129900,129900,129900,129900,127950,129900,129900,134900,134200,135680,136700,136250,132085,134200,134900,132320,129900,129900,129900,129900,135500,143500,145000,139900,139900,142777,141900.5
"Cape Girardeau, MO",390,136200,139900,134500,136500,139000,139000,139000,136500,139900,139900,139000,139000,135900,135900,135400,129900,129900,129000,129000,125000,127000,124900,124000,119900,119900,114900,114900,129900,134900,132000,129900,134900,134900,129750,129900,129900,129900,129000,135900,142900,142900,139900,139900,142100,144900,144900,139900,135250,134900,148000,149900,153700,156700,149500,144900,144900,144900,147700,149900,149900,149900,149900,140000,149900,149500,148760,149900,149950,150500,149250,149900,149900,142200,144900,148250,144900,144900,144900,144950,144900,149900,148950
"Hot Springs, AR",391,175950,174950,174900,170000,174900,179500,179900,179900,182500,179500,179900,179000,179000,149900,169000,166900,166950,165625,169000,161600,164900,160000,160000,164500,163500,164900,164900,169900,178900,175900,172500,169900,165900,164900,159900,159000,157250,159900,161250,164900,164900,164400,163500,160000,159900,144900,139900,139000,135000,129900,134900,139500,139900,145000,141000,144700,139900,144900,144000,142000,142900,145000,148500,149900,169700,165000,173000,174900,179000,176000,165000,165000,169000,169000,169900,169500,173000,178000,179900,179900,179900,178950
"Greenwood, SC",392,,,,,,,,,,,,,,,,,,,,,,,,,99999.5,99250,104000,110000,115000,115000,119900,125000,125000,125000,135000,127000,124900,126450,129900,132950,139250,139900,139900,138750,138500,135950,132850,129700,129900,132900,130700,135000,134900,134900,134900,134900,134000,134000,135000,137500,139900,139900,135000,135000,134950,137500,139900,140000,139950,139900,129949.5,134950,132500,129900,139900,146900,149900,148000,149900,154700,159900,165000
"Clarksburg, WV",393,128200,130000,134900,132450,130000,125500,127500,125000,122000,120000,112500,114900,119000,124450,124900,119000,129000,129000,136250,135000,135000,139000,129900,125000,125000,125000,129000,139900,135000,137250,131250,135500,135500,135500,130000,129000,129000,146000,129000,136750,148500,144950,141500,140000,144000,129900,125000,120000,132500,129900,137000,138000,144900,144900,139900,134500,149900,137000,139900,139000,139000,139000,149900,159950,149900,149900,147000,149900,153900,152500,150000,150000,155000,149900,150000,152450,159000,159900,159900,152000,149000,149900
"Victoria, TX",394,139950,144685,145000,139950,139950,143500,143900,147500,145500,147500,145250,146900,147750,145000,142560,139975,144947.5,144900,139200,136900,136975,134900,135950,139900,139900,154500,165000,169900,179900,179900,179900,179000,169900,169900,176500,173900,164900,159900,161950,164500,159900,176000,172000,169900,169900,169900,169900,169900,169900,173450,185000,193700,192700,194900,189900,194889,209000,199900,194900,199900,215000,220000,209175,215000,202449.5,212450,197900,221900,219900,212450,209950,193900,191200,189875,189900,210000,218700,215000,209900,208450,199842.5,199500
"Talladega, AL",395,152250,155000,150000,157000,164000,164900,169250,169700,169000,164900,164900,154700,154900,156500,156500,154900,164990,164700,149900,139950,140000,145000,139250,139900,140950,144950,139900,139900,139900,141900,149900,146000,137450,139000,144300,145500,147875,146000,147500,149900,149900,149900,154900,154900,151950,149900,145000,149400,147500,149250,149250,154900,150500,154900,154500,154250,154900,159900,159900,155000,155000,155000,154900,158250,159900,155400,155900,155000,150000,149500,147750,145700,145700,145750,149900,150000,154500,159900,159500,159000,159360,155000
"Dubuque, IA",396,154900,154900,149900,148750,144900,147250,148250,149000,144950,143500,144900,144250,149900,149900,150950,149900,152000,149250,148500,139900,137500,132700,134900,137000,152900,150500,154900,149900,154900,149900,149900,149000,145900,147900,149900,149900,149900,152000,149950,154000,153000,155000,152250,149900,149250,149000,140000,139900,139000,144900,149500,158500,165900,162900,159900,164900,164950,164900,165000,164900,159900,167000,169500,179900,174900,169900,166500,169900,171500,169900,164950,169900,169999,181700,185000,183450,179855,179900,179900,175500,169900,175000
"The Villages, FL",397,,,,,,,,,,,,,,,,169000,167500,164900,160000,153000,149900,154900,153950,139900,150000,152900,150000,152700,149900,150000,148700,149000,149950,158250,173450,169900,169990,170000,169995,169650,169000,168325,164900,159990,159900,169250,169900,169900,175000,184900,186750,189450,194900,185000,205000,199900,203900,214900,214950,219000,219990,219000,217700,211950,215000,218900,219900,222800,224900,229700,230900,219000,204950,199900,208495,210000,220000,219900,219900,223900,224900,229000
"Albertville, AL",398,146800,145000,149000,139900,144900,142900,144900,146800,149000,149900,139900,139900,147900,144500,139900,139600,134975,134950,141250,144900,139900,139949.5,144900,144900,145000,142900,139900,139900,139000,134900,139000,134900,132500,133500,139900,139000,137900,139000,139900,142000,144950,144900,144900,147900,149900,149900,149900,149900,149700,149250,150000,159250,159000,159000,149900,149800,149900,149850,149900,149900,149000,145000,148900,149900,151450,154700,159000,159900,159000,159000,159900,159000,158950,149900,154900,159000,159250,154900,149900,152900,159700,163250
"Manhattan, KS",399,174900,165000,169900,179900,189000,189000,179950,174950,169900,169900,167900,165000,167500,167500,165000,168725,179900,179900,179000,188200,175000,174900,183700,179000,174950,180000,180000,185000,189900,185000,189000,184950,179250,179900,183750,187000,189900,194900,194950,194700,187500,185000,182000,189900,177450,174500,190950,191450,204900,199700,205500,205000,203995,189450,187000,189900,188500,187900,189900,184900,194900,195000,195000,199500,199500,204900,199900,198250,199800,2e+05,200500,199900,209000,209900,213400,208500,215000,215000,214950,214975,210000,214000
"Parkersburg, WV",400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,119900,124900,129900,134900,134750,134600,134200,133500,133200,139900,138950,134950,131900,141950,141500,149250,147750,144950,147500,145000,144450,144900,137000,137000,139900,142000,142000,139900,139000,135000,129900,127000,119900
