"RegionName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"West Virginia",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841583124477861,0.716145833333333,0.743324125230203,0.735294117647059,0.713523153633491,0.735294117647059,0.743852459016394,0.781739130434783,0.75,0.727272727272727,0.769230769230769,0.718072916666667,0.74719800747198,0.75,0.733333333333333,0.777777777777778,0.740620490620491,0.71875,0.727272727272727,0.842105263157895,0.823529411764706,0.80952380952381,0.818181818181818,0.8275,0.833333333333333,0.773469387755102,0.809352517985611,0.8125,0.798149705634987,0.793333333333333,0.813068181818182,0.75,0.8125,0.8125,0.747576923076923,0.831018518518519
"Nebraska",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762672787291108,0.778174603174603,0.827796052631579,0.906158357771261,0.93219852337982,0.885589331214554,0.903225806451613,0.915141430948419,0.930232558139535,0.887166236003445,0.91164095371669,0.919642857142857,0.930232558139535,0.895795246800731,0.864333519241495,0.891136801541426,0.857638888888889,0.848517397389578,0.859459459459459,0.878571428571429,0.896588098355885,0.894308943089431,0.890305246246745,0.88125,0.894714831401475,0.895953038948645,0.913888888888889,0.899689440993789,0.8875,0.931277600588813,0.917333333333333,0.918478260869565,0.93167701863354,0.9375,0.944827586206897,0.941011235955056,0.956521739130435,0.919540229885057,0.929169381107492,0.948913043478261,0.946153846153846
"Idaho",37,,,,,,,,,,,,,0.631818181818182,0.651041666666667,0.65,0.659090909090909,0.665680473372781,0.659090909090909,0.675675675675676,0.676944971537002,0.661111111111111,0.659090909090909,0.66579634464752,0.65,0.659090909090909,0.673076923076923,0.675337837837838,0.676073131955485,0.719282120743034,0.707142857142857,0.725,0.725,0.694444444444444,0.694444444444444,0.7,0.698837209302326,0.694722222222222,0.686619718309859,0.688773148148148,0.695,0.725,0.742832491063725,0.75,0.746005351681957,0.721111111111111,0.740740740740741,0.75,0.74774874394656,0.75,0.775,0.776874435411021,0.788201160541586,0.783461210571185,0.78031212484994,0.78517316017316,0.78125,0.791954022988506,0.813305123688443,0.813387983536928,0.811224489795918,0.831900242614528,0.822352941176471,0.817647058823529,0.814588122605364,0.80487567987568,0.828125,0.824417098445596,0.825,0.820288753799392,0.833333333333333
"Hawaii",38,,,,,,,,,,,,,,1.83946488294314,1.76523744235323,1.75,1.84049079754601,1.83333333333333,1.99,2.04639163892135,2.07979626485569,2.10622710622711,2.12454212454212,2.24654377880184,2.24827188940092,2.36515814266487,2.16666666666667,2.09166666666667,2.11382113821138,2.1523178807947,2.05383961205805,2.01579384871155,2.13676948051948,2.13068181818182,2.24,2.20828105395232,2.13621526435597,2.08333333333333,2.08333333333333,2.1,2.21538461538462,2.23076923076923,2.17328918322296,2.25132508833922,2.24375,2.16666666666667,2.17292937241786,2.25352112676056,2.42315072435959,2.3,2.39130434782609,2.49182763744428,2.5,2.43209193706981,2.39583333333333,2.47326203208556,2.38918128654971,2.39795918367347,2.38487487251902,2.3671096345515,2.41379310344828,2.38461538461538,2.38979963570127,2.36363636363636,2.49554367201426,2.4468085106383,2.50458996328029,2.41584557813787,2.45535714285714,2.36181818181818
"Maine",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05294117647059,1.00054112554113,1.06923076923077,1.04312354312354,1.00108225108225,1.08333333333333,1.125,1.121875,1.05902777777778,1.08333333333333,1.10433604336043,1.08333333333333,1.08333333333333,1.14678899082569,1.08333333333333,1.27707792207792,1.27272727272727,1.30479452054795,1.27777777777778,1.28899430740038,1.25,1.25,1.2877688172043,1.19600279106858,1.125,1.10555555555556,1.16666666666667,1.25909090909091,1.246875,1.225,1.28899430740038,1.23604166666667,1.24460227272727,1.29411764705882,1.32380952380952,1.20416666666667
"New Hampshire",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31216931216931,1.30416666666667,1.32692307692308,1.21264367816092,1.20595322466336,1.14864864864865,1.125,1.10714285714286,1.11875,1.13636363636364,1.15836257309942,1.14285714285714,1.16209150326797,1.19672131147541,1.20689655172414,1.21547619047619,1.20689655172414,1.19672869147659,1.20281339031339,1.2,1.19315789473684,1.18421052631579,1.20169082125604,1.21913109756098,1.22758620689655,1.23076923076923,1.23280423280423,1.25,1.22491327751196,1.22279437507294,1.25,1.24391025641026,1.21845174973489,1.23796470342523,1.24,1.28649829497016,1.3065407646246,1.30732292917167,1.35,1.30690737833595,1.31578947368421,1.34783333333333,1.28915662650602
"Rhode Island",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125,1.14700767263427,1.13333333333333,1.11764705882353,1.16666666666667,1.16666666666667,1.1813931308808,1.2,1.15400641025641,1.11501714845664,1.12179487179487,1.125,1.14577147998201,1.1580219072165,1.175,1.21052631578947,1.21103238866397,1.16666666666667,1.16434782608696,1.16666666666667,1.15384615384615,1.125,1.13333333333333,1.15789473684211,1.17304347826087,1.16666666666667,1.19423997055576,1.26429479034308,1.29670401129629,1.28099173553719,1.3,1.31085389706079,1.26433130321751,1.27868852459016,1.25
"Montana",42,,,,,,,,,,,,,,,,0.833333333333333,0.777777777777778,0.80952380952381,0.818223443223443,0.80952380952381,0.857142857142857,0.879166666666667,0.875,0.883333333333333,0.909959467284308,0.866666666666667,0.864880952380952,0.866666666666667,0.907575757575758,0.944444444444444,0.883333333333333,0.875,0.907575757575758,0.883333333333333,0.891165413533835,0.892427699786696,0.901704545454545,0.89344262295082,0.886820211038961,0.909564052073077,0.933333333333333,0.932575757575758,0.931818181818182,0.910120144916404,0.862613430127042,0.9,0.886666666666667,0.903409090909091,0.923076923076923,0.883974358974359,0.885641025641026,0.913461538461538,0.930094178082192,0.934261620577588,0.944444444444444,0.931490384615385,0.95625,0.957532979407979,0.97250566893424,0.92820324005891,0.928812741312741,0.95625,0.951923076923077,0.997147435897436,0.954086538461538,0.957528409090909,0.95625,0.956267076502732,0.966666666666667,0.926966292134832
"Delaware",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01590498554913,1.01628707627119,1.03125,1.01744186046512,1.0135593220339,1.05847953216374,1.06918238993711,1.0834386852086,1.08364241952738,1.05847953216374,1.06757099391481,1.05084745762712,1.08338600927096,1.09151808456444,1.11908589624107,1.13888888888889,1.19154676258993,1.20207997852925,1.23724114595082,1.25486084642566,1.11509009009009,1.09246340443329,1.11041405269762,1.11891891891892,1.17123287671233,1.23344514421322,1.15740740740741,1.1693935538592,1.15824915824916,1.16945945945946,1.17045454545455,1.21932515337423,1.20779220779221,1.22261904761905,1.17857142857143,1.25602668346312,1.29045454545455,1.31249394673123,1.26507936507937,1.26348228043143,1.25009803921569,1.30681818181818,1.24759803921569
"South Dakota",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794581702180745,0.75000931515016,0.733634311512415,0.760582010582011,0.799989221885452,0.805762434180403,0.807526457791818,0.766092743463433,0.752980855351545,0.666666666666667,0.73102766798419,0.798969072164949,0.825,0.82081623196081,0.83065010732904,0.855201863354037,0.867912075298439,0.875,0.851203602468358,0.873670212765957,0.850758853288364,0.862068965517241,0.857983193277311,0.846153846153846,0.892857142857143,0.875862068965517,0.885869565217391,0.896551724137931,0.915515770923449,0.894097222222222,0.93727399997186,0.905048076923077,0.921809779367919,0.902777777777778,0.903311965811966,0.906172775947282
"Alaska",45,,,,,,,,,,,,,,,,,,,,,,,,1.24791666666667,1.16666666666667,1.16071428571429,1.16369047619048,1.10766961651917,1.08403361344538,1.10222190503378,1.087,1.11111111111111,1.26790899518172,1.18181818181818,1.22727272727273,1.16228070175439,1.20185185185185,1.21252204585538,1.20281339031339,1.2094298245614,1.21052631578947,1.28214285714286,1.27857142857143,1.27272727272727,1.24583333333333,1.24583333333333,1.24375,1.27448210922787,1.28472222222222,1.31578947368421,1.29705882352941,1.32051282051282,1.27857142857143,1.30090497737557,1.27857142857143,1.25,1.27717391304348,1.27857142857143,1.29246676514032,1.27551020408163,1.29939118504545,1.3,1.30384615384615,1.33333333333333,1.28165064102564,1.28697478991597,1.31034482758621,1.29735339906591,1.2648140459102,1.2987012987013
"North Dakota",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21875,1.26733697854421,1.14001284521516,1.11702127659574,1.08047690014903,1.07307692307692,1.04375,1.01851851851852,1.01769911504425,1.05540897097625,0.995318352059925,1.00033579583613,0.978975032851511,0.954927425515661,0.948043484575475
"Vermont",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21907894736842,1.125,1.23076923076923,1.19341929746554,1.25,1.29468838526912,1.2042735042735,1.41666666666667,1.40064102564103,1.37980769230769,1.35714285714286,1.33333333333333,1.38461538461538,1.42564102564103,1.55555555555556,1.55771195097038,1.52941176470588,1.54784240150094,1.56281920326864,1.55555555555556,1.5,1.57534682080925,1.59726651480638,1.59279778393352,1.55663375326297,1.62559339525284,1.60508474576271
"District of Columbia",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8072976054732,2.83333333333333,2.85416666666667,2.93186443066516,2.89264413518887,2.88648656160538,2.89236319003712,2.85903972431917,2.87942477876106,2.89179104477612,2.89236319003712,2.91847826086957,2.99533973758201,2.94967381174278,2.95847366397539,2.98797243872134,3.00875273522976,3.05539358600583,3.05882352941176,3.03255813953488,3.06233062330623,3.09936216385863,3.1116452991453,3.10859188544153,3.0975731281045,3.07692307692308,3.06222222222222,3.0625,2.96148738379814,3.125,3.01833568406206,2.96801112656467
"Wyoming",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907632572837984,0.909855425135986,0.928571428571429,0.92991452991453,0.883333333333333,0.883333333333333,0.915384615384615,0.984294871794872,1.01973684210526,0.926589262187088,0.945017182130584,1.00689655172414,1,0.958333333333333,0.965144230769231,0.994444444444444,0.959935897435897,0.985700757575758,0.997100248550124,1,1.0440233785822,0.988467874794069,0.943524535841815,0.972222222222222,0.951004728132388,0.945626477541371,0.916666666666667,0.911458333333333,0.921471797213976,0.922307692307692,0.911350455675228,0.909763313609467,0.884861407249467,0.9375,0.911350455675228,0.855263157894737,0.907142857142857
